"id","customer_id","average_daily_data_usage","average_daily_voice_usage","age_group","location"
"4800",6936565,122,1,"30-45","Boulder"
"4801",3750861,130,1,"30-45","Boulder"
"4802",8648660,139,12,"30-45","Boulder"
"4803",4885284,78,88,"30-45","Boulder"
"4804",3764672,184,93,"30-45","Boulder"
"4805",2115743,155,28,"30-45","Boulder"
"4806",4055088,142,30,"30-45","Boulder"
"4807",5144182,189,33,"30-45","Boulder"
"4808",6625441,172,1,"30-45","Boulder"
"4809",1913752,80,1,"30-45","Boulder"
"4810",4239238,138,60,"30-45","Boulder"
"4811",9792671,144,1,"30-45","Boulder"
"4812",1364755,99,99,"30-45","Boulder"
"4813",6014069,127,5,"30-45","Boulder"
"4814",3103826,79,1,"30-45","Boulder"
"4815",1751186,123,13,"30-45","Boulder"
"4816",5294227,206,48,"30-45","Boulder"
"4817",7918617,63,39,"30-45","Boulder"
"4818",5437742,183,114,"30-45","Boulder"
"4819",6365402,141,1,"30-45","Boulder"
"4820",4028161,108,0,"30-45","Boulder"
"4821",9416000,156,1,"30-45","Boulder"
"4822",7325629,140,34,"30-45","Boulder"
"4823",6319015,88,1,"30-45","Boulder"
"4824",7762450,188,25,"30-45","Boulder"
"4825",6604709,192,16,"30-45","Boulder"
"4826",3737895,143,1,"30-45","Boulder"
"4827",3034725,167,1,"30-45","Boulder"
"4828",4861164,133,96,"30-45","Boulder"
"4829",4982211,111,1,"30-45","Boulder"
"4830",4588946,104,7,"30-45","Boulder"
"4831",3345923,191,20,"30-45","Boulder"
"4832",5430485,252,1,"30-45","Boulder"
"4833",8565819,120,1,"30-45","Boulder"
"4834",9626832,209,47,"30-45","Boulder"
"4835",2387464,165,1,"30-45","Boulder"
"4836",3465026,135,12,"30-45","Boulder"
"4837",5283044,183,54,"30-45","Boulder"
"4838",2559461,151,27,"30-45","Boulder"
"4839",9742992,162,1,"30-45","Boulder"
"4840",3153625,96,28,"30-45","Boulder"
"4841",7401441,110,35,"30-45","Boulder"
"4842",3746685,117,1,"30-45","Boulder"
"4843",9973016,135,4,"30-45","Boulder"
"4844",3172799,208,1,"30-45","Boulder"
"4845",1168106,185,1,"30-45","Boulder"
"4846",1854408,144,159,"30-45","Boulder"
"4847",1531998,197,1,"30-45","Boulder"
"4848",7560517,252,6,"30-45","Boulder"
"4849",1731576,158,1,"30-45","Boulder"
"4850",5113834,178,1,"30-45","Boulder"
"4851",7794728,172,1,"30-45","Boulder"
"4852",4338636,43,195,"30-45","Copenhagen"
"4853",2409569,133,2,"30-45","Copenhagen"
"4854",7701781,127,202,"30-45","Copenhagen"
"4855",1118512,94,177,"30-45","Copenhagen"
"4856",2329391,145,51,"30-45","Copenhagen"
"4857",9352535,168,286,"30-45","Copenhagen"
"4858",4930883,177,96,"30-45","Copenhagen"
"4859",9770643,144,38,"30-45","Copenhagen"
"4860",2459194,66,303,"30-45","Copenhagen"
"4861",4011236,90,137,"30-45","Copenhagen"
"4862",7900326,174,322,"30-45","Copenhagen"
"4863",8199943,178,183,"30-45","Copenhagen"
"4864",1336103,142,204,"30-45","Copenhagen"
"4865",9590895,166,215,"30-45","Copenhagen"
"4866",8440194,132,293,"30-45","Copenhagen"
"4867",4313649,111,223,"30-45","Copenhagen"
"4868",2934092,145,187,"30-45","Copenhagen"
"4869",2958810,99,217,"30-45","Copenhagen"
"4870",8942443,119,158,"30-45","Copenhagen"
"4871",7738746,192,219,"30-45","Copenhagen"
"4872",3550227,137,200,"30-45","Copenhagen"
"4873",5246088,131,39,"30-45","Copenhagen"
"4874",3506635,84,196,"30-45","Copenhagen"
"4875",2460975,253,100,"30-45","Copenhagen"
"4876",6463294,166,128,"30-45","Copenhagen"
"4877",2594785,128,148,"30-45","Copenhagen"
"4878",1341321,136,150,"30-45","Copenhagen"
"4879",7404099,89,162,"30-45","Copenhagen"
"4880",4499625,85,237,"30-45","Copenhagen"
"4881",1898980,155,71,"30-45","Copenhagen"
"4882",3721314,139,99,"30-45","Copenhagen"
"4883",8279390,141,88,"30-45","Copenhagen"
"4884",8373407,144,336,"30-45","Copenhagen"
"4885",4187181,113,35,"30-45","Copenhagen"
"4886",3357937,89,55,"30-45","Copenhagen"
"4887",7390920,109,256,"30-45","Copenhagen"
"4888",5296390,111,174,"30-45","Copenhagen"
"4889",3972229,113,121,"30-45","Copenhagen"
"4890",3686393,46,115,"30-45","Copenhagen"
"4891",4767000,219,45,"30-45","Copenhagen"
"4892",2701598,109,34,"30-45","Copenhagen"
"4893",5410027,173,89,"30-45","Copenhagen"
"4894",8652126,157,246,"30-45","Copenhagen"
"4895",4191416,11,57,"30-45","Copenhagen"
"4896",2836653,160,126,"30-45","Copenhagen"
"4897",8700274,62,128,"30-45","Copenhagen"
"4898",9525778,124,150,"30-45","Copenhagen"
"4899",7050569,107,91,"30-45","Copenhagen"
"4900",2504944,203,229,"30-45","Copenhagen"
"4901",9061431,207,72,"30-45","Copenhagen"
"4902",4683789,181,103,"30-45","Copenhagen"
"4903",6099390,152,272,"30-45","Copenhagen"
"4904",3679847,151,288,"30-45","Copenhagen"
"4905",3339328,98,227,"30-45","Copenhagen"
"4906",5612491,169,164,"30-45","Copenhagen"
"4907",6508096,212,52,"30-45","Copenhagen"
"4908",1798987,170,1,"30-45","Copenhagen"
"4909",7940867,43,243,"30-45","Copenhagen"
"4910",1551624,180,240,"30-45","Copenhagen"
"4911",5057089,182,23,"30-45","Copenhagen"
"4912",6472175,167,261,"30-45","Copenhagen"
"4913",1825601,155,149,"30-45","Copenhagen"
"4914",5829794,153,107,"30-45","Copenhagen"
"4915",6608399,91,1,"30-45","Copenhagen"
"4916",3452248,108,195,"30-45","Copenhagen"
"4917",4027302,162,103,"30-45","Copenhagen"
"4918",7719001,112,127,"30-45","Copenhagen"
"4919",5814113,174,67,"30-45","Copenhagen"
"4920",2891914,87,82,"30-45","Copenhagen"
"4921",5717707,78,160,"30-45","Copenhagen"
"4922",7358710,95,48,"30-45","Copenhagen"
"4923",3893913,3,188,"30-45","Copenhagen"
"4924",2985907,24,113,"30-45","Copenhagen"
"4925",5532692,164,270,"30-45","Copenhagen"
"4926",4057330,84,223,"30-45","Copenhagen"
"4927",6004997,70,360,"30-45","Copenhagen"
"4928",8659908,131,176,"30-45","Copenhagen"
"4929",2132622,124,273,"30-45","Copenhagen"
"4930",9581786,23,146,"30-45","Copenhagen"
"4931",3330221,71,52,"30-45","Copenhagen"
"4932",1452862,164,292,"30-45","Copenhagen"
"4933",5260176,76,213,"30-45","Copenhagen"
"4934",1889938,117,131,"30-45","Copenhagen"
"4935",8704712,150,160,"30-45","Copenhagen"
"4936",3943188,140,1,"30-45","Copenhagen"
"4937",3911623,122,328,"30-45","Copenhagen"
"4938",6535503,103,16,"30-45","Copenhagen"
"4939",1631987,119,29,"30-45","Copenhagen"
"4940",8035674,153,230,"30-45","Copenhagen"
"4941",4038525,157,196,"30-45","Copenhagen"
"4942",1542897,223,142,"30-45","Copenhagen"
"4943",7053543,97,125,"30-45","Copenhagen"
"4944",6258399,100,163,"30-45","Copenhagen"
"4945",7599690,78,196,"30-45","Copenhagen"
"4946",7253580,177,280,"30-45","Copenhagen"
"4947",1162791,193,1,"30-45","Copenhagen"
"4948",4540347,156,264,"30-45","Copenhagen"
"4949",3839579,130,75,"30-45","Copenhagen"
"4950",9305417,69,93,"30-45","Copenhagen"
"4951",1747530,129,94,"30-45","Copenhagen"
"4952",5391717,93,175,"30-45","Copenhagen"
"4953",8769363,111,119,"30-45","Copenhagen"
"4954",5337952,151,217,"30-45","Copenhagen"
"4955",4502875,120,127,"30-45","Copenhagen"
"4956",1911114,111,263,"30-45","Copenhagen"
"4957",2384760,82,157,"30-45","Copenhagen"
"4958",3240310,137,319,"30-45","Copenhagen"
"4959",8326222,128,116,"30-45","Copenhagen"
"4960",1319857,123,85,"30-45","Copenhagen"
"4961",6883660,60,200,"30-45","Copenhagen"
"4962",6377169,89,105,"30-45","Copenhagen"
"4963",7183647,102,207,"30-45","Copenhagen"
"4964",9791860,122,112,"30-45","Copenhagen"
"4965",9040155,79,238,"30-45","Copenhagen"
"4966",3634817,176,1,"30-45","Copenhagen"
"4967",4769579,74,244,"30-45","Copenhagen"
"4968",6522001,115,15,"30-45","Copenhagen"
"4969",1343657,202,1,"30-45","Copenhagen"
"4970",7081583,172,79,"30-45","Copenhagen"
"4971",4520025,94,224,"30-45","Copenhagen"
"4972",2458917,80,180,"30-45","Copenhagen"
"4973",7841481,202,172,"30-45","Copenhagen"
"4974",9862666,142,240,"30-45","Copenhagen"
"4975",5085306,159,155,"30-45","Copenhagen"
"4976",9416284,144,201,"30-45","Copenhagen"
"4977",4394822,160,115,"30-45","Copenhagen"
"4978",2514826,95,184,"30-45","Copenhagen"
"4979",6511653,289,182,"30-45","Copenhagen"
"4980",2435379,99,245,"30-45","Copenhagen"
"4981",8153914,108,1,"30-45","Copenhagen"
"4982",6341343,127,281,"30-45","Copenhagen"
"4983",3884239,1,183,"30-45","Copenhagen"
"4984",2554318,120,224,"30-45","Copenhagen"
"4985",8295563,107,103,"30-45","Copenhagen"
"4986",7290278,162,2,"30-45","Copenhagen"
"4987",5100784,174,192,"30-45","Copenhagen"
"4988",8760346,94,233,"30-45","Copenhagen"
"4989",3444644,135,203,"30-45","Copenhagen"
"4990",6811480,252,174,"30-45","Copenhagen"
"4991",9209014,75,83,"30-45","Copenhagen"
"4992",4538764,77,239,"30-45","Copenhagen"
"4993",9571842,122,237,"30-45","Copenhagen"
"4994",3017517,114,85,"30-45","Copenhagen"
"4995",1120812,152,158,"30-45","Copenhagen"
"4996",1135313,170,104,"30-45","Copenhagen"
"4997",3702740,69,108,"30-45","Copenhagen"
"4998",7648877,149,1,"30-45","Copenhagen"
"4999",9612464,107,172,"30-45","Copenhagen"
"5000",6656577,196,99,"30-45","Copenhagen"
"5001",5224575,125,1,"30-45","Copenhagen"
"5002",8350702,152,1,"30-45","Copenhagen"
"5003",3237349,155,44,"30-45","Copenhagen"
"5004",8893523,176,30,"30-45","Copenhagen"
"5005",7618056,185,153,"30-45","Copenhagen"
"5006",9293407,44,209,"30-45","Copenhagen"
"5007",8477258,106,62,"30-45","Copenhagen"
"5008",4637751,148,157,"30-45","Copenhagen"
"5009",7568330,255,32,"30-45","Copenhagen"
"5010",2675660,222,310,"30-45","Copenhagen"
"5011",5046544,210,162,"30-45","Copenhagen"
"5012",6510366,165,219,"30-45","Copenhagen"
"5013",4446002,190,143,"30-45","Copenhagen"
"5014",8148343,192,105,"30-45","Copenhagen"
"5015",2951881,180,145,"30-45","Copenhagen"
"5016",1381197,120,157,"30-45","Copenhagen"
"5017",8058211,26,183,"30-45","Copenhagen"
"5018",1774062,197,206,"30-45","Copenhagen"
"5019",9906158,165,280,"30-45","Copenhagen"
"5020",4776273,225,23,"30-45","Copenhagen"
"5021",3206182,161,97,"30-45","Vienna"
"5022",5157600,111,104,"30-45","Vienna"
"5023",2901125,104,106,"30-45","Vienna"
"5024",9951127,133,102,"30-45","Vienna"
"5025",7233403,128,107,"30-45","Vienna"
"5026",3699896,139,99,"30-45","Vienna"
"5027",5207620,134,107,"30-45","Vienna"
"5028",6299331,119,105,"30-45","Vienna"
"5029",6978887,124,109,"30-45","Vienna"
"5030",9128142,135,112,"30-45","Vienna"
"5031",2308201,155,105,"30-45","Vienna"
"5032",1454944,135,95,"30-45","Vienna"
"5033",1655030,110,105,"30-45","Vienna"
"5034",7162435,122,110,"30-45","Vienna"
"5035",6850051,121,107,"30-45","Vienna"
"5036",7032990,119,108,"30-45","Vienna"
"5037",8490386,128,108,"30-45","Vienna"
"5038",6394580,108,109,"30-45","Vienna"
"5039",8526693,134,100,"30-45","Vienna"
"5040",2619826,139,104,"30-45","Vienna"
"5041",6798333,126,100,"30-45","Vienna"
"5042",5373884,111,106,"30-45","Vienna"
"5043",7304943,134,110,"30-45","Vienna"
"5044",9977103,108,109,"30-45","Vienna"
"5045",7472855,133,98,"30-45","Vienna"
"5046",2849625,134,107,"30-45","Vienna"
"5047",8662265,147,105,"30-45","Vienna"
"5048",5966960,127,105,"30-45","Vienna"
"5049",4492786,155,111,"30-45","Vienna"
"5050",1554084,126,112,"30-45","Vienna"
"5051",4251612,138,106,"30-45","Vienna"
"5052",2815814,128,101,"30-45","Vienna"
"5053",1656082,137,112,"30-45","Vienna"
"5054",5078112,137,106,"30-45","Vienna"
"5055",4646797,99,107,"30-45","Vienna"
"5056",3741827,120,113,"30-45","Vienna"
"5057",5174861,115,96,"30-45","Vienna"
"5058",8376261,129,107,"30-45","Vienna"
"5059",6201259,141,109,"30-45","Vienna"
"5060",4044277,146,95,"30-45","Vienna"
"5061",1607681,118,104,"30-45","Vienna"
"5062",4476497,113,109,"30-45","Vienna"
"5063",7616272,124,103,"30-45","Vienna"
"5064",9569587,115,106,"30-45","Vienna"
"5065",4313305,113,102,"30-45","Vienna"
"5066",5707417,140,109,"30-45","Vienna"
"5067",4835873,115,104,"30-45","Vienna"
"5068",8836131,138,104,"30-45","Vienna"
"5069",3057118,116,108,"30-45","Vienna"
"5070",1725563,144,103,"30-45","Vienna"
"5071",7883585,129,108,"30-45","Vienna"
"5072",3095740,120,101,"30-45","Vienna"
"5073",7094309,127,110,"30-45","Vienna"
"5074",4200078,134,110,"30-45","Vienna"
"5075",7647276,119,99,"30-45","Vienna"
"5076",8429272,139,110,"30-45","Vienna"
"5077",9660544,117,105,"30-45","Vienna"
"5078",1619413,157,100,"30-45","Vienna"
"5079",1936467,125,103,"30-45","Vienna"
"5080",8288163,81,165,"30-45","Berlin"
"5081",6146306,1,223,"30-45","Berlin"
"5082",4026464,81,101,"30-45","Berlin"
"5083",8115335,192,85,"30-45","Berlin"
"5084",8182177,296,51,"30-45","Berlin"
"5085",3394804,50,70,"30-45","Berlin"
"5086",9088901,18,24,"30-45","Berlin"
"5087",8612238,4,92,"30-45","Berlin"
"5088",8067831,1,202,"30-45","Berlin"
"5089",9946640,1,75,"30-45","Berlin"
"5090",3936608,156,61,"30-45","Berlin"
"5091",5190611,85,89,"30-45","Berlin"
"5092",6002733,27,125,"30-45","Berlin"
"5093",3408963,1,130,"30-45","Berlin"
"5094",6142172,91,1,"30-45","Berlin"
"5095",5417792,47,35,"30-45","Berlin"
"5096",7062111,35,105,"30-45","Berlin"
"5097",6842550,1,1,"30-45","Berlin"
"5098",4521454,1,105,"30-45","Berlin"
"5099",6191239,46,43,"30-45","Berlin"
"5100",2269715,40,50,"30-45","Berlin"
"5101",9490251,117,214,"30-45","Berlin"
"5102",6947788,116,9,"30-45","Berlin"
"5103",3917594,71,159,"30-45","Berlin"
"5104",7107304,125,1,"30-45","Berlin"
"5105",6749087,93,1,"30-45","Berlin"
"5106",5020568,113,33,"30-45","Berlin"
"5107",6275360,1,313,"30-45","Berlin"
"5108",6706356,1,221,"30-45","Berlin"
"5109",8840932,1,1,"30-45","Berlin"
"5110",2512229,93,126,"30-45","Berlin"
"5111",9719630,71,60,"30-45","Berlin"
"5112",9279517,1,89,"30-45","Berlin"
"5113",1131494,148,120,"30-45","Berlin"
"5114",2750369,36,162,"30-45","Berlin"
"5115",7242333,1,147,"30-45","Berlin"
"5116",2365318,1,1,"30-45","Berlin"
"5117",8149843,56,107,"30-45","Berlin"
"5118",9870288,57,139,"30-45","Berlin"
"5119",6123938,85,169,"30-45","Berlin"
"5120",9167766,1,1,"30-45","Berlin"
"5121",2621080,66,133,"30-45","Berlin"
"5122",8592837,1,1,"30-45","Berlin"
"5123",6512441,1,158,"30-45","Berlin"
"5124",7382441,15,227,"30-45","Berlin"
"5125",7523136,1,45,"30-45","Berlin"
"5126",5765004,100,326,"30-45","Berlin"
"5127",4350654,60,1,"30-45","Berlin"
"5128",2171093,1,143,"30-45","Berlin"
"5129",6790578,1,44,"30-45","Berlin"
"5130",6967518,96,5,"30-45","Berlin"
"5131",7230730,191,52,"30-45","Berlin"
"5132",9108730,66,135,"30-45","Berlin"
"5133",1856372,142,56,"30-45","Berlin"
"5134",7760083,133,98,"30-45","Berlin"
"5135",5109796,64,343,"30-45","Berlin"
"5136",4433377,28,75,"30-45","Berlin"
"5137",5970201,43,260,"30-45","Berlin"
"5138",6916898,120,245,"30-45","Berlin"
"5139",6277403,97,111,"30-45","Berlin"
"5140",2621518,1,40,"30-45","Berlin"
"5141",8496943,26,176,"30-45","Berlin"
"5142",8829801,196,43,"30-45","Berlin"
"5143",9833915,42,1,"30-45","Berlin"
"5144",2580821,1,69,"30-45","Berlin"
"5145",6749654,62,105,"30-45","Berlin"
"5146",3949458,115,117,"30-45","Berlin"
"5147",5595994,1,171,"30-45","Berlin"
"5148",1393985,60,1,"30-45","Berlin"
"5149",6914536,76,35,"30-45","Berlin"
"5150",7534794,19,20,"30-45","Berlin"
"5151",4744520,44,118,"30-45","Berlin"
"5152",1031533,38,118,"30-45","Berlin"
"5153",2481207,1,225,"30-45","Berlin"
"5154",1262404,1,255,"30-45","Berlin"
"5155",3574426,89,228,"30-45","Berlin"
"5156",1277238,14,4,"30-45","Berlin"
"5157",4197690,83,119,"30-45","Berlin"
"5158",5225976,45,41,"30-45","Berlin"
"5159",6509763,15,132,"30-45","Berlin"
"5160",1604466,138,234,"30-45","Berlin"
"5161",8531902,125,34,"30-45","Berlin"
"5162",4727254,42,60,"30-45","Berlin"
"5163",1418597,129,191,"30-45","Berlin"
"5164",9469633,125,291,"30-45","Berlin"
"5165",6716165,1,107,"30-45","Berlin"
"5166",4471087,89,190,"30-45","Berlin"
"5167",6166580,22,239,"30-45","Berlin"
"5168",7006647,90,239,"30-45","Berlin"
"5169",3446486,126,310,"30-45","Berlin"
"5170",8558118,59,161,"30-45","Berlin"
"5171",1773601,32,132,"30-45","Berlin"
"5172",8043056,1,258,"30-45","Berlin"
"5173",8924212,61,63,"30-45","Berlin"
"5174",9967846,119,215,"30-45","Berlin"
"5175",6769482,54,1,"30-45","Berlin"
"5176",7592085,63,93,"30-45","Berlin"
"5177",9311812,28,83,"30-45","Berlin"
"5178",2433761,120,304,"30-45","Berlin"
"5179",5761925,76,162,"30-45","Berlin"
"5180",8546644,32,1,"30-45","Berlin"
"5181",7411799,17,71,"30-45","Berlin"
"5182",8992416,89,105,"30-45","Berlin"
"5183",2084499,48,77,"30-45","Berlin"
"5184",7932187,1,87,"30-45","Berlin"
"5185",7697603,111,59,"30-45","Berlin"
"5186",5976909,195,86,"30-45","Berlin"
"5187",5401835,1,84,"30-45","Berlin"
"5188",4282309,1,213,"30-45","Berlin"
"5189",1242063,50,235,"30-45","Berlin"
"5190",3422631,3,58,"30-45","Berlin"
"5191",7908658,98,109,"30-45","Berlin"
"5192",5894972,26,202,"30-45","Berlin"
"5193",5108095,5,49,"30-45","Berlin"
"5194",4113668,98,140,"30-45","Berlin"
"5195",1388338,1,166,"30-45","Berlin"
"5196",8643126,172,17,"30-45","Berlin"
"5197",4266893,1,84,"30-45","Berlin"
"5198",6842920,67,102,"30-45","Berlin"
"5199",1569634,103,24,"30-45","Berlin"
"5200",2001388,30,5,"30-45","Berlin"
"5201",5610410,49,132,"30-45","Berlin"
"5202",8787270,99,39,"30-45","Berlin"
"5203",2277615,29,160,"30-45","Berlin"
"5204",5440850,108,123,"30-45","Berlin"
"5205",3704538,1,70,"30-45","Berlin"
"5206",1072243,0,166,"30-45","Berlin"
"5207",5143080,56,155,"30-45","Berlin"
"5208",2064707,1,149,"30-45","Berlin"
"5209",7793389,1,1,"30-45","Berlin"
"5210",9488775,3,329,"30-45","Berlin"
"5211",3909722,179,87,"30-45","Berlin"
"5212",6104413,45,205,"30-45","Berlin"
"5213",3487644,1,48,"30-45","Berlin"
"5214",7609710,155,43,"30-45","Berlin"
"5215",2112814,47,111,"30-45","Berlin"
"5216",2012121,176,22,"30-45","Berlin"
"5217",7441843,32,121,"30-45","Berlin"
"5218",2267329,98,150,"30-45","Berlin"
"5219",1828892,25,135,"30-45","Berlin"
"5220",9961330,110,90,"30-45","Berlin"
"5221",6477747,144,219,"30-45","Berlin"
"5222",5205794,255,124,"30-45","Berlin"
"5223",8636555,43,1,"30-45","Berlin"
"5224",4863382,1,98,"30-45","Berlin"
"5225",9537591,129,147,"30-45","Berlin"
"5226",1783981,114,37,"30-45","Berlin"
"5227",3010948,1,1,"30-45","Berlin"
"5228",8815910,42,153,"30-45","Berlin"
"5229",1169172,9,1,"30-45","Berlin"
"5230",9817157,1,186,"30-45","Berlin"
"5231",5857295,1,1,"30-45","Berlin"
"5232",9251585,1,25,"30-45","Berlin"
"5233",3363801,45,19,"30-45","Berlin"
"5234",7043493,81,1,"30-45","Berlin"
"5235",8453332,89,22,"30-45","Berlin"
"5236",9177632,158,166,"30-45","Berlin"
"5237",8157462,90,56,"30-45","Berlin"
"5238",7656321,123,41,"30-45","Berlin"
"5239",9269500,25,146,"30-45","Berlin"
"5240",4175967,105,81,"30-45","Berlin"
"5241",8080478,1,28,"30-45","Berlin"
"5242",2432224,2,40,"30-45","Berlin"
"5243",2464132,79,214,"30-45","Berlin"
"5244",4263939,113,1,"30-45","Berlin"
"5245",2852439,1,88,"30-45","Berlin"
"5246",9024238,88,1,"30-45","Berlin"
"5247",7042562,81,24,"30-45","Berlin"
"5248",9560325,2,1,"30-45","Berlin"
"5249",1530967,133,1,"30-45","Berlin"
"5250",4784860,35,1,"30-45","Berlin"
"5251",9077511,1,157,"30-45","Berlin"
"5252",3028123,25,126,"30-45","Berlin"
"5253",4505287,1,240,"30-45","Berlin"
"5254",1046483,1,92,"30-45","Berlin"
"5255",9065794,37,35,"30-45","Berlin"
"5256",4124055,41,63,"30-45","Berlin"
"5257",7077042,1,16,"30-45","Berlin"
"5258",9974410,161,1,"30-45","Berlin"
"5259",7509653,170,154,"30-45","Berlin"
"5260",7520140,119,146,"30-45","Berlin"
"5261",8303970,113,414,"30-45","Berlin"
"5262",2664040,45,147,"30-45","Berlin"
"5263",4785785,153,1,"30-45","Berlin"
"5264",5631639,1,94,"30-45","Berlin"
"5265",4404689,30,1,"30-45","Berlin"
"5266",7153220,169,174,"30-45","Berlin"
"5267",3653796,81,31,"30-45","Berlin"
"5268",6510738,68,103,"30-45","Berlin"
"5269",1129728,88,1,"30-45","Berlin"
"5270",2024013,1,83,"30-45","Berlin"
"5271",8006432,1,144,"30-45","Berlin"
"5272",6978541,1,123,"30-45","Berlin"
"5273",6918056,158,218,"30-45","Berlin"
"5274",1989453,69,69,"30-45","Berlin"
"5275",2385045,161,43,"30-45","Berlin"
"5276",9507623,1,63,"30-45","Berlin"
"5277",6860375,143,276,"30-45","Berlin"
"5278",7021365,54,187,"30-45","Berlin"
"5279",1292323,1,154,"30-45","Berlin"
"5280",8483085,50,1,"30-45","Berlin"
"5281",7663528,1,1,"30-45","Berlin"
"5282",2625757,1,87,"30-45","Berlin"
"5283",3057172,1,64,"30-45","Berlin"
"5284",1547473,1,1,"30-45","Berlin"
"5285",4576802,1,254,"30-45","Berlin"
"5286",6325952,1,233,"30-45","Berlin"
"5287",4097629,137,1,"30-45","Berlin"
"5288",9399140,9,168,"30-45","Berlin"
"5289",6063556,37,43,"30-45","Berlin"
"5290",7027709,140,39,"30-45","Berlin"
"5291",3785782,1,70,"30-45","Berlin"
"5292",8641029,171,10,"30-45","Berlin"
"5293",3382059,30,1,"30-45","Berlin"
"5294",1390349,25,88,"30-45","Berlin"
"5295",8683003,89,142,"30-45","Berlin"
"5296",9256020,1,151,"30-45","Berlin"
"5297",2123471,75,170,"30-45","Berlin"
"5298",7505294,73,96,"30-45","Berlin"
"5299",4030229,2,123,"30-45","Berlin"
"5300",6098173,1,87,"30-45","Berlin"
"5301",8651802,206,1,"30-45","Berlin"
"5302",8885783,61,160,"30-45","Berlin"
"5303",6032005,5,175,"30-45","Berlin"
"5304",9845231,98,172,"30-45","Berlin"
"5305",7802006,45,110,"30-45","Berlin"
"5306",5558368,1,198,"30-45","Berlin"
"5307",1805408,43,88,"30-45","Berlin"
"5308",8202816,182,1,"30-45","Berlin"
"5309",1013583,199,105,"30-45","Berlin"
"5310",7223838,108,25,"30-45","Berlin"
"5311",7482314,33,134,"30-45","Berlin"
"5312",3552012,97,1,"30-45","Berlin"
"5313",8721773,1,266,"30-45","Berlin"
"5314",8252761,73,238,"30-45","Berlin"
"5315",7632007,157,93,"30-45","Berlin"
"5316",2478906,134,39,"30-45","Berlin"
"5317",7838694,108,126,"30-45","Berlin"
"5318",9807169,17,45,"30-45","Berlin"
"5319",2297989,1,102,"30-45","Berlin"
"5320",4291033,70,69,"30-45","Berlin"
"5321",8176182,74,232,"30-45","Berlin"
"5322",1689440,1,216,"30-45","Berlin"
"5323",5946006,52,320,"30-45","Berlin"
"5324",8330798,13,185,"30-45","Berlin"
"5325",5478358,112,106,"30-45","Berlin"
"5326",7506034,1,176,"30-45","Berlin"
"5327",7748124,39,221,"30-45","Berlin"
